8/20/2015,60,fresh,Randy Cordova,Hitman: Agent 47,"Bach handles the project with a competent precision. The film doesn't rise above the genre and the plot is muddled, but he pulls off the basic elements with a distinctly chilly European style."
8/20/2015,20,rotten,Joe Neumaier,Hitman: Agent 47,"""Hitman: Agent 47"" is a by-the-numbers schlock action sequel that writes its own epitaph when a character mutters the dusty insult, ""You're dead, too. You just don't know it yet."""
8/20/2015,25,rotten,Kyle Smith,Hitman: Agent 47,"The film was shot on location in Berlin and Singapore, and Friend is out-acted by the gorgeous scenery."
8/20/2015,25,rotten,Stephanie Merry,Hitman: Agent 47,"Is 47 the good guy? That's unclear. This leaves little reasons to root for him - other than his super-chill demeanor, his ability to use two guns at once and his impeccably defined cheekbones."
5/29/2015,50,rotten,Peter Travers,Aloha,"Filmmaker Cameron Crowe can't catch a break with Aloha, a Hawaii-set romcom that is a handful of stories struggling for a unifying tone, but is nowhere near as toxic as its advance buzz."
5/29/2015,75,fresh,Richard Roeper,Aloha,Aloha is a great-looking movie with just enough bright spots to get us past the cloudy moments.
5/29/2015,75,fresh,Lisa Kennedy,Aloha,"This is a romantic comedy that has more than hearts on its mind. In addition to teasing the uneasy and complicated partnership of the military and the private sector, Crowe takes on issues integral to Hawaii."
5/28/2015,50,rotten,Mick LaSalle,Aloha,"Crowe introduces a serious topic without really examining it, and even the romance feels off, with a pair of lovers who seem mismatched. To complete the picture, Crowe tags on an ending that's convenient but not convincing."
5/28/2015,50,rotten,James Berardinelli,Aloha,"It's hard to find a level on which Aloha works. It's a murky, muddled mess."
5/28/2015,40,rotten,Joe Neumaier,Aloha,"""Aloha"" isn't horrible, but it does have a pitiable odor about it, like a dog that's sat too long on the beach."
8/13/2015,80,fresh,Bill Goodykoontz,Best Of Enemies,"There is something about the siren call of the TV camera that can turn even big thinkers into brawlers. It was true then and it's true now, and ""Best of Enemies"" serves as a thoroughly enjoyable reminder."
8/13/2015,75,fresh,Moira MacDonald,Best Of Enemies,"For better or for worse, we'll never again see television quite like that documented in the compelling ""Best of Enemies"" ..."
8/13/2015,75,fresh,Steven Rea,Best Of Enemies,"Best of Enemies offers a bracing view of a pivotal time in our recent history, as Vietnam and race riots scarred a nation's soul, and as the Establishment and the Counter Culture exchanged epithets and blows."
8/7/2015,75,fresh,J. R. Jones,Best Of Enemies,New documentary explores the public intellectuals' televised spats.
7/31/2015,75,fresh,John Semley,Best Of Enemies,"Best of Enemies plays not only as a lively document of an engaging - and insanely entertaining - intellectual rivalry, but as a lament for the very idea of the public intellectual in contemporary life."
7/31/2015,0,rotten,Inkoo Kang,Best Of Enemies,A timely but unsatisfying exploration of a series of exchanges between conservative Buckley and liberal Vidal makes its case too little and too late.
7/30/2015,75,fresh,Peter Howell,Best Of Enemies,"The idea may not seem so radical, in this day and age of reality TV excess and internet outrage: giving a national broadcast forum to two highly opinionated intellectuals to argue about politics."
8/13/2015,50,rotten,Peter Howell,Samba,While it's all too clear that Nolan is unhappy - he also has an ailing dad to care for - the thoughts inside his head remain stubbornly opaque.
8/6/2015,60,fresh,Kerry Lengel,Samba,"This is certainly a believable story, but it's one we've seen before, and neither screenwriter Douglas Soesbe nor director Dito Montiel has found a way to elevate it into something that challenges or inspires."
7/30/2015,50,rotten,John Hartl,Samba,"Unfortunately, the movie plods; you can always see where it's going or trying to go. It also feels incomplete."
7/16/2015,75,fresh,Tirdad Derakhshani,Samba,"Williams does a terrific job portraying Nolan's ambivalence, the mix of fear, guilt, and excitement that grips him and the gradual change he undergoes in the ensuing weeks."
7/16/2015,50,rotten,Peter Keough,Samba,"In Dito Montiel's treacly, programmatic film, Williams succumbs to a recurring neediness, earnestness, and sentimentality."
7/16/2015,25,rotten,Mick LaSalle,Samba,"Nolan is inconceivable as someone anybody would want to be married to, and it's impossible to believe he could maintain a friendship. In scene after scene, his co-stars put out energy and Williams absorbs it, reflects on it and gives back sadness."
7/10/2015,50,rotten,Stephen Whitty,Samba,"All in all, it's just a sad story, sadly told. And here's the saddest thing of all - it's one of the last stories Robin Williams will ever give us."
7/9/2015,40,rotten,Joe Neumaier,Samba,"The movie is mapped out too easily, but Williams carries the movie. He brings a palpably forlorn desperation, and a clear desire for inner peace."
7/8/2015,50,rotten,Kyle Smith,Samba,"A frustrating ending to a stellar career, a cramped and melancholy film about a cramped and melancholy man."
7/8/2015,60,fresh,James Rocchi,Samba,"""Boulevard"" consistently evokes the road not traveled, but doesn't particularly stand out alongside other dramas that have explored the same terrain."
7/2/2015,100,fresh,Bill Goodykoontz,The Overnight,"It's a short film, weighing in at 79 minutes, but that feels about right. You probably wouldn't want to spend a lot more time with these folks, no matter how intriguing their company."
6/25/2015,50,rotten,Moira MacDonald,The Overnight,"As clothes are shed and secrets come to light, it all becomes ... alas, a very odd combination of squirm-inducing and dull."
6/19/2015,75,fresh,Christy Lemire,The Overnight,"Deft and delicate and exquisitely uncomfortable, but it also offers revelations that are joyful, sad and true."
6/18/2015,40,rotten,David Ehrlich,The Overnight,"While size may not matter (the movie runs a short 79 minutes), it's not even relevant to something this flaccid."
6/18/2015,0,rotten,Inkoo Kang,The Overnight,"""The Overnight"" is the movie equivalent of fuzzy handcuffs: a tame and unimaginative attempt at spicing up the overly familiar scenario of a married couple trying to get their groove back."
9/11/2015,75,fresh,Brad Wheeler,The Visit,I hear Hollywood whispers. I feel something is amiss. I see dead directorial reputations. And I smell a comeback.
9/10/2015,50,rotten,James Berardinelli,The Visit,"Despite a promising premise and effective ""Shyamalan twist"", this low-budget horror film still underwhelms."
9/10/2015,60,fresh,Peter Hall,The Visit,"A messed-up fairy tale that often nails the sweet spot between scaring us and letting us laugh at how scared we are. It's crowd-pleasing horror, the kind that can push moviegoers to the edge of their seats and send them to the water cooler the next day."
9/10/2015,25,rotten,Rene Rodriguez,The Visit,"Here is a movie in which old people are scary because they're senile and icky and incontinent and do baffling things. And they're, you know, so old and wrinkly."
9/10/2015,75,fresh,Sara Stewart,The Visit,"Dunagan and McRobbie have a blast in their respective roles, alternating between everyday grandparent oddities and behavior that wouldn't be out of place at the Overlook Hotel. And overall, the young duo makes an affable pair of narrators."
8/17/2015,60,fresh,Cath Clarke,Gemma Bovery,"The tone is uneven, creaking between uproarious comedy bonking and serious(ish) drama."
7/9/2015,50,rotten,Colin Covert,Gemma Bovery,"If the film moved along quicker and found a better mix of irony and sadness, it would have been a charming treat. But all the ingredients fail to make a tasty pain au chocolat."
6/25/2015,75,fresh,Mick LaSalle,Gemma Bovery,"Like Chabrol, Fontaine has a way of making you laugh, on an off, for 90 minutes, before leaving you feeling a little queasy from too much truth."
6/17/2015,75,fresh,James Berardinelli,Gemma Bovery,A nice little gem for anyone intrigued by the concept of having fun with a giant of 19th century literature.
6/14/2015,50,rotten,Rafer Guzman,Gemma Bovery,"The novel, of course, is one of the towering achievements in literature, and this trivial movie has no idea what to do with it."
5/28/2015,75,fresh,Kyle Smith,Gemma Bovery,"Laden with witty ironies, the film by Anne Fontaine suggests men may not play exactly the roles they think they do in women's lives."
5/27/2015,75,fresh,Rex Reed,Gemma Bovery,A somewhat reserved but sensual and gratifying movie that finds and polishes connections between literature and the screen while further catapulting the wonderful British actress Gemma Arterton several notches up the ladder toward international stardom.
5/27/2015,40,rotten,Joe Neumaier,Gemma Bovery,Literary obsession proves to be a weak spine for this wry French drama.
7/16/2015,80,fresh,Lindsey Bahr,Jimmy's Hall,"While this deeply romanticized and fictionalized account of a little-known underdog might not serve you in any trivia capacities, it's also a worthy and loving story of humanity in the face of oppression."
7/16/2015,75,fresh,Colin Covert,Jimmy's Hall,"Loach, who has told similar stories two dozen times before, delivers his trademark messages with graceful skill."
7/13/2015,80,fresh,Dave Calhoun,Jimmy's Hall,"An unusual story, vividly and intelligently told, and one that leaves you with a stirring sense of joy, injustice and hope. If this truly is the end for Loach, he'll be missed."
7/9/2015,75,fresh,Ann Hornaday,Jimmy's Hall,"In many ways, ""Jimmy's Hall"" shows what the pursuit of happiness can look like, and why it's worth a revolution to protect it."
7/2/2015,80,fresh,Graham Fuller,Jimmy's Hall,"With ""Jimmy's Hall,"" Ken Loach creates a quiet but compelling drama about a real-life story."
6/11/2015,75,fresh,Peter Keough,The Farewell Party,"A bittersweet, wryly comic, keenly observed look at senescence from Israeli directors Sharon Maymon and Tal Granit."
6/11/2015,100,fresh,Randy Cordova,The Farewell Party,"It never lapses into mawkishness, but remains clear-eyed and compassionate. It's not coldly clinical; instead, the characters are treated with grace and respect."
6/10/2015,75,fresh,Michael Phillips,The Farewell Party,"This is straight-up commercial comedy, low-keyed division, and while it can't hold a candle to recent, dark-comic Israeli achievements such as Joseph Cedar's ""Footnote,"" the actors more than save it."
7/16/2015,75,fresh,Rene Rodriguez,Mr. Holmes,"Sherlock Holmes may have never really walked the earth, but Mr. Holmes humanizes him to such a degree, you walk out of the theater practically convinced you've just watched a biopic."
7/16/2015,75,fresh,Moira MacDonald,Mr. Holmes,"It's a gentle examining of life near its end. And with McKellen at its center, his face as gloriously long and complex as a Sir Arthur Conan Doyle plot, it's also a master class in acting."
7/16/2015,80,fresh,Bill Goodykoontz,Mr. Holmes,"Sherlock Holmes is a kind of detective Superman, and what makes ""Mr. Holmes"" so intriguing - in addition to a terrific performance by Ian McKellen as the title character - is seeing him facing his own personal Kryptonite."
7/16/2015,50,rotten,Peter Keough,Mr. Holmes,"Director Bill Condon and screenwriter Jeffrey Hatcher are clueless, and come up with an incoherent, implausible, contrived mishmash."
7/16/2015,75,fresh,Stephanie Merry,Mr. Holmes,"McKellen is impeccable as the aging investigator, who has always prized logic over emotions. And the young Parker holds his own in every scene he shares with his elder."
8/6/2015,75,fresh,Calvin Wilson,Tangerine,"""Tangerine"" has generated interest partly because it was made using iPhones augmented by other devices. But technology can only take a film so far - it's the story that really matters."
7/24/2015,75,fresh,John Anderson,Tangerine,"Smart, antic comedy that's eager to offend."
7/23/2015,80,fresh,Bill Goodykoontz,Tangerine,"Rodriguez and Taylor are terrific. Their confidence is infectious, yet they never let us forget the challenges their lives offer."
7/16/2015,75,fresh,Ann Hornaday,Tangerine,"As one character observes in ""Tangerine,"" Los Angeles is ""a beautifully wrapped lie."" Baker has created a fitting homage to artifice and the often tawdry, tender realities that lie beneath."
7/16/2015,100,fresh,David Lewis,Tangerine,"This is sublime filmmaking, a textbook example of how indies can tell groundbreaking stories in a way that Hollywood simply can't match."
7/13/2015,100,fresh,David Ehrlich,Tangerine,A reinvigorating reminder of what indie filmmaking can -- and should -- do.
6/7/2015,75,fresh,John Hartl,I'll See You in My Dreams,[Danner is] clearly having a ball with this character.
6/4/2015,75,fresh,Steven Rea,I'll See You in My Dreams,"I'll See You in My Dreams is delicate and nuanced, with writing that rejects, or at least reshapes, the cliches of movies about people facing the glare of their sunset years."
5/28/2015,75,fresh,Calvin Wilson,I'll See You in My Dreams,"""I'll See You in My Dreams"" is at once funny and poignant - and not just for moviegoers of a certain age."
5/21/2015,75,fresh,Colin Covert,I'll See You in My Dreams,The film has a fresh tone and free-floating original storytelling. Nobody is as predictable as they first appear.
5/21/2015,80,fresh,Bill Goodykoontz,I'll See You in My Dreams,"""I'll See You in My Dreams"" is a remarkably pleasant experience at the movies."
5/20/2015,100,fresh,Mick LaSalle,I'll See You in My Dreams,"By keeping sentimentality out, ""I'll See You in My Dreams"" leaves space for real emotion."
5/14/2015,0,fresh,Inkoo Kang,I'll See You in My Dreams,"A far cry from the Nancy Meyers rom-com promised by its trailer, Brett Haley's directorial debut is a poignant if slight drama elevated by its impressive candor and by Blythe Danner's radiant performance."
8/14/2015,50,rotten,Richard Roeper,Pixels,"Pixels is devoid of cynicism and it has a cheerfully cheesy vibe, and it's the kind of movie you'll forget about a week after seeing it."
7/30/2015,50,rotten,Lisa Kennedy,Pixels,Nostalgia is a wonder and a cheat. The right touchstone can make the most discerning movie-goer forgive a film as lazy as Pixels. Almost.
7/26/2015,25,rotten,James Berardinelli,Pixels,This is a film in which a viewer can be forgiven for rooting for the old video game icons to annihilate humanity. God help us if the best savior we can muster is Sandler.
7/23/2015,50,rotten,Peter Howell,Pixels,"While the concept is a cut above the usual Sandler swill, the comedy isn't. The script might as well have been penned by the same clueless aliens doing the invading."
7/23/2015,75,fresh,Colin Covert,Pixels,"Good-natured, laugh-out-loud fun."
7/23/2015,100,rotten,Randy Cordova,Pixels,"It manages to achieve the weird feat of feeling overlong and choppy at the same time, like someone edited the film with a pair of garden shears."
7/23/2015,25,rotten,Peter Travers,Pixels,I see Pixels as a 3D metaphor for Hollywood's digital assault on our eyes and brains. Not funny. Just relentless and exhausting.
3/22/2015,50,rotten,James Berardinelli,Insurgent,"Insurgent is far too long for the minimal plot it encapsulates, features little in the way of meaningful character development, and is riddled with instances of poorly conceived, contrived developments."
3/20/2015,50,rotten,Peter Travers,Insurgent,Insurgent stubbornly fails to surge.
3/20/2015,50,rotten,Liam Lacey,Insurgent,"Most of the best stuff is saved for Insurgent's last half-hour, in which the movie goes ""lysergic,"" as on an acid trip."
3/19/2015,60,fresh,Bill Goodykoontz,Insurgent,"Luckily for ""Insurgent,"" Shailene Woodley is on board for the duration."
10/2/2015,75,fresh,Kate Taylor,Coming Home,"Intriguingly, the director has successfully woven a Kafkaesque metaphor into a classically Chinese melodrama."
10/1/2015,100,fresh,Peter Keough,Coming Home,"Amnesia is one of the more hackneyed of plot devices, but it still resounds because memory signifies so much - history, identity, and what remains when time takes everything away."
9/24/2015,75,fresh,Mark Jenkins,Coming Home,"The beautifully composed shots are studies in shadow and sunlight, drizzle and grime."
9/17/2015,100,fresh,G. Allen Johnson,Coming Home,"I'm not sure if there's room in the new Chinese film world, which like American cinemas is now dominated by big-budget special effects films, for another series of Gong-Zhang films. But they should forge ahead. They've recaptured the magic."
9/10/2015,75,fresh,Sara Stewart,Coming Home,Elegantly touching ...
9/10/2015,100,fresh,Rex Reed,Coming Home,It's a cause for rejoicing.
6/4/2015,25,rotten,J. R. Jones,Spy,"After a while, you expect a tale of the movie business to tell you something about the movies as well as the business, but Ellin and company have never had anything to say about that."
6/3/2015,50,rotten,James Berardinelli,Spy,"There are some amusing moments but, like the TV series, Entourage is more interested in getting chuckles than guffaws. Maybe we should be thankful - at least the comedy isn't embarrassingly over-the-top."
6/3/2015,25,rotten,Peter Keough,Spy,"The film is stuck in the inconsequential rut of the series. The characters are static, and the comedy is situational rather than dramatic."
6/3/2015,50,rotten,Steven Rea,Spy,Let sleeping bros lie.
6/2/2015,50,rotten,Kyle Smith,Spy,Put it this way: Gary Busey is in the movie. You'll forget it faster than he does.
6/2/2015,60,fresh,Bill Goodykoontz,Spy,"The big-screen version of Entourage is constructed like the series, another chapter in a sequel-ready story. If you wanted something more, you won't get it. But you will get this, and if it does well, likely more of it."
7/2/2015,50,rotten,Peter Howell,Terminator Genisys,"The only one really having a good time is Schwarzenegger, who grins like a Cheshire cyborg even when nothing's funny, least of all the impending destruction of humanity."
7/2/2015,75,fresh,Peter Travers,Terminator Genisys,So what if it's a head-scratcher? Arnold is back. And he's the Man. What are you waiting for?
7/1/2015,50,rotten,Christy Lemire,Terminator Genisys,"""Terminator Genisys"" turns unfortunately jokey and self-referential, to the point that it borders on parody."
7/1/2015,75,fresh,James Berardinelli,Terminator Genisys,Terminator Genisys feels like the film Cameron might have made if he continued the franchise.
6/30/2015,50,rotten,Mick LaSalle,Terminator Genisys,"For all its weaknesses, ""Terminator Genisys"" is a ""Terminator"" movie that feels like a ""Terminator"" movie, more than did ""Terminator 3,"" not to mention the ghastly ""Terminator Salvation."""
6/30/2015,60,fresh,Kerry Lengel,Terminator Genisys,"Genisys is more entertaining than the last two installments, although it's not nearly as good as the first two."
6/30/2015,20,rotten,Joe Neumaier,Terminator Genisys,"One achievement of James Cameron's ""Terminator"" is that it overcame its low-rent, B-movie trappings. The great sin of ""Genisys"" is that it costs millions and yet isn't worth a dime."
8/20/2015,50,rotten,Tyler Daswick,Straight Outta Compton,This movie about a group of risk-takers should have taken more risks itself.
8/13/2015,75,fresh,Linda Barnard,Straight Outta Compton,Straight Outta Compton makes that same thudding power echo in the thrill of a fresh track and the first rhymes from five young men who changed the music landscape nearly 30 years ago.
8/13/2015,60,fresh,Joshua Rothkopf,Straight Outta Compton,"There's way too much inside-baseball money talk here, when a simpler plot -- one about a band whose apocalyptic vision comes to pass -- would have been plenty."
8/14/2015,50,rotten,Richard Roeper,Batkid Begins,"The deeper we go into Dana Nachman's unquestioning, feature-length cheerleading film, the more uncomfortable I felt about the reaction of one person to that magical and overwhelming day. Miles."
7/23/2015,100,fresh,Bill Goodykoontz,Batkid Begins,Cynics can carp. Let them. But don't be one of them.
7/16/2015,50,rotten,J. R. Jones,Batkid Begins,Unfortunately Batkid Begins is so rigidly upbeat that it begins to seem like one of those really cheesy Hallmark movies on TV.
7/9/2015,75,fresh,Lisa Kennedy,Batkid Begins,Batkid Begins has the feel of a barn-raising gone global.
7/9/2015,75,fresh,John Hartl,Batkid Begins,"The seams occasionally show, especially whenever the shy, overwhelmed Miles grows tired or reluctant - or whenever the easily defeated villains start to look like so many overstuffed dolls - but it's impossible to say ""no"" to this project."
7/9/2015,75,fresh,Peter Howell,Batkid Begins,"It's great fun to watch, with even President Barack Obama getting in on the act, and Batman Begins can be enjoyed entirely on this basis."
6/25/2015,75,fresh,Mick LaSalle,Batkid Begins,A fascinating look at how a true event can become a media event - and how courting the media can have good and bad results so mixed up that it's hard to know where the good influence stops and the corrupting influence starts.
6/24/2015,40,rotten,Jordan Hoffman,Batkid Begins,The filmmakers lay on such a thick layer of schmaltz that you'll need a cape and cowl of your own for protection.
6/23/2015,75,fresh,Randy Myers,Batkid Begins,"""Batkid Begins"" doesn't have answers for our many troubles, nor will it change the world, but it provides hope for humanity, and that's something we surely need to see more of right now."
8/28/2015,75,fresh,Julia Cooper,Z For Zachariah,The drama brims with religious allusion and questions of how faith manifests in a world without hope.
8/27/2015,75,fresh,Molly Eichel,Z For Zachariah,"The world has ended. Streets are deserted. Humanity is all but wiped out. Haven't we heard this one before? Turns out, we haven't."
8/27/2015,60,rotten,Joshua Rothkopf,Z For Zachariah,"Did the movie version really require the wholesale addition of Captain Kirk? Chris Pine, as a swarthy traveler, turns the happy duo into a tense threesome, and suddenly we're having Sparksian conversations in the breakfast nook over coffee."
8/27/2015,75,fresh,Linda Barnard,Z For Zachariah,"It's the three actors that make the film work, particularly Australian actress Robbie who follows a small-yet-effective role in The Wolf of Wall Street with more nuanced and ultimately powerful work."
8/27/2015,100,fresh,Randy Cordova,Z For Zachariah,"In delicately nuanced fashion, it dances around such topics as trust, the need for companionship and the difficulties of being a woman. It also hits upon the fact that even in the most dire circumstances, humans always will have conflict."
8/27/2015,75,fresh,Michael O'Sullivan,Z For Zachariah,"The acting is strong, with Robbie and Ejiofor turning in performances that feel powerfully authentic, even in moments of ethical confusion. Maybe especially in moments of ethical confusion."
8/27/2015,75,fresh,Peter Travers,Z For Zachariah,Craig Zobel's film asks what form humanity takes when there's (practically) no one looking. The three actors work wonders and raise provocative questions about reinventing the planet in microcosm.
8/26/2015,80,fresh,Cary Darling,Z For Zachariah,Director Craig Zobel has something more contemplative in mind than the usual end-times blood lust...[It] is not concerned with the panicky desperation of the newly primitive but what happens after comfort and routine has set in with this new world order.
4/17/2015,75,fresh,Christy Lemire,Monkey Kingdom,You're likely to laugh and learn in equal measure-and so will your little ones.
4/17/2015,75,fresh,Stephen Whitty,Monkey Kingdom,"An enjoyable documentary, with some painless lessons. And a good heart, too ..."
4/16/2015,75,fresh,Linda Barnard,Monkey Kingdom,Stick around for the credits to find out how pivotal scenes were shot for this worthy addition to Disney's long tradition of nature family films.
4/16/2015,75,fresh,Janice Page,Monkey Kingdom,"It's been clear for awhile now that Tina Fey rules. ""Monkey Kingdom"" is just the latest entertainment to benefit."
4/16/2015,80,fresh,Barbara VanDenburgh,Monkey Kingdom,"Although its chief asset is its inherently entertaining subject matter, ""Monkey Kingdom"" does far more than just let the cameras roll: It teases a compelling drama out of one monkey tribe's complicated social hierarchy ..."
4/16/2015,75,fresh,Joe Williams,Monkey Kingdom,"""Monkey Kingdom"" tugs our heartstrings to the top of the trees. With a lot of patience, and perhaps a little trickery, directors Mark Linfield and Alastair Fothergill have produced a simian ""Cinderella."""
4/15/2015,100,fresh,Joe Neumaier,Monkey Kingdom,"If you don't love monkeys already - and really, we all should - then ""Monkey Kingdom"" will swing you in the right direction."
4/15/2015,75,fresh,Sara Stewart,Monkey Kingdom,"You couldn't do much better than ""Monkey Kingdom"" to get kids invested in learning about, and protecting, the natural world."
4/9/2015,0,fresh,Inkoo Kang,Monkey Kingdom,A populist take on simian society and alpha leadership leads to an entertaining look at caste systems in the animal kingdom.
8/13/2015,100,fresh,Randy Cordova,People Places Things,Strouse has come up with a near-perfect blend of awkward wit and good-natured sweetness.
8/13/2015,75,fresh,Moira MacDonald,People Places Things,"As the movie progresses, Will learns, in his low-key way, that life is full of unexpected twists, that love is hard to put away, and that people who share children can never fully leave each other."
8/12/2015,80,fresh,Katharine Pushkar,People Places Things,"This is boilerplate rom-com fare with few plot surprises. But thanks to witty dialogue, strong performances and sure-handed direction, the movie's also smart, hilarious and an absolute delight."
8/11/2015,75,fresh,David Lewis,People Places Things,"Strouse's film is about the changes that occur in all relationships and about letting go when it's time. It will probably not change your worldview about any people, places or things, but it's a pleasant way to spend a couple hours."
1/27/2015,75,fresh,Kyle Smith,People Places Things,"A mild, low-impact relationship dramedy with a droll script and considerable feeling."
10/1/2015,80,fresh,Bill Goodykoontz,Mississippi Grind,"Mendelsohn manages to make us simultaneously feel sorry for him and hope, against what seem like steep odds, that he somehow succeeds."
9/30/2015,75,fresh,Steve Rubenstein,Mississippi Grind,A well-crafted and gritty tale of two compulsive gamblers ...
9/25/2015,75,fresh,Barry Hertz,Mississippi Grind,"The filmmakers know how to squeeze a lot from only a little narrative, Mendelsohn once again proves he's the reigning king of ne'er-do-wells and Reynolds has never been better."
9/24/2015,75,fresh,Sara Stewart,Mississippi Grind,"This low-budget indie has a unique ambiance and surprising depth, both in the performances of its two leads and the writing/directing team of Anna Boden and Ryan Fleck."
9/24/2015,75,fresh,Rex Reed,Mississippi Grind,"The ambience of pool halls, honkytonks, backroom crap games and smelly racetracks where these guys live out their aimless days and nights is captured perfectly, lending a distinct air of hopelessness to their already rudderless lives."
9/24/2015,75,fresh,Bruce Demara,Mississippi Grind,Mendelsohn and Reynolds share great screen chemistry ...
9/24/2015,80,fresh,David Ehrlich,Mississippi Grind,"A sweet, shambling, supremely enjoyable road movie about two compulsive gamblers of very different stripes, it could easily be confused for one of Alexander Payne's wounded comedies, albeit one with higher stakes and a lower thread-count."
6/4/2015,75,fresh,Liam Lacey,Entourage,"Although this fish-out-of-water scenario might sound over-familiar, both the humour and action here are startling and visceral ..."
6/4/2015,75,fresh,Tom Russo,Entourage,"Melissa McCarthy doesn't just adopt guises to fool the bad guys in ""Spy."" Part of what makes the action comedy such a loopy blast is the identity shifts she pulls on the audience."
6/4/2015,75,fresh,Randy Myers,Entourage,"Feig draws out McCarthy's best, and she's up to the challenge, whether it's expressing tenderness and anger or slapsticking her way through the physical humor."
10/1/2015,80,fresh,Bill Goodykoontz,Goodnight Mommy,"It's tempting to call this a horror movie for people who don't like the genre, but it's more accurate to call it a movie for people who like good movies, no matter what type."
9/24/2015,100,fresh,Soren Anderson,Goodnight Mommy,"Paced with quiet deliberation, this is the rare horror movie where the mood gets darker as the filmmakers bring more light to the visuals."
9/24/2015,100,fresh,Michael O'Sullivan,Goodnight Mommy,"A masterful example of genre filmmaking's ability to transcend its limitations, leaving a viewer not just frightened, but also changed."
9/24/2015,75,fresh,Walter V. Addiego,Goodnight Mommy,So intense and harrowing that it probably should have a warning label.
9/15/2015,100,fresh,Christy Lemire,Goodnight Mommy,This is deft and daring storytelling that will grip anyone who's willing to be a little uncomfortable - make that a lot uncomfortable - and who's willing to follow it into some dark and twisted territory.
7/30/2015,75,fresh,Molly Eichel,The Stanford Prison Experiment,"Watching these young men brutalize each other is troubling enough, but perhaps the film's most interesting angle is how the experiment changes more than its subjects."
7/30/2015,75,fresh,Michael Phillips,The Stanford Prison Experiment,The movie ... inevitably fights against its own sense of dulled outrage and methodical role-playing. But it's pretty gripping all the same.
7/30/2015,80,fresh,Cary Darling,The Stanford Prison Experiment,Straightforward yet gripping and claustrophobic
7/22/2015,75,fresh,Mick LaSalle,The Stanford Prison Experiment,"That this was a controversial experiment, whose findings have been the subject of debate ever since, comes as no surprise. But history, before and since, suggests that it encapsulates an essential truth."
7/21/2015,40,rotten,David Ehrlich,The Stanford Prison Experiment,"A vividly told but crushingly literal dramatization of an event that's in every psych textbook published during the last 40 years, Kyle Patrick Alvarez's new film is compelling and useless in equal measure."
7/16/2015,20,rotten,Joe Neumaier,The Stanford Prison Experiment,The experiment's inherent drama is exacted with a tin ear and a cheesy style.
8/9/2015,75,fresh,James Berardinelli,Ricki And The Flash,The movie is mature in the way it handles the regrets of absentee parents and the ways in which their children relate to them. There's a little Hollywood artifice here but not so much that the emotions feel inauthentic.
8/7/2015,50,rotten,Rafer Guzman,Ricki And The Flash,"Streep and Springfield make a surprisingly sweet pair of retirement-age rockers, but the scattered story line keeps losing the beat."
8/7/2015,75,fresh,Richard Roeper,Ricki And The Flash,"The skilled veteran Demme alternates dysfunctional family confrontations with easy comedy, expertly peppering in just the right rock tunes along the way. It's hard not to like Ricki, but the film makes no excuses for her actions."
